support,itemsets
0.011165601983387322,"frozenset({'1487580009471148064', '1487580006551913373'})"
0.010894152988653432,"frozenset({'1487580006551913373', '1487580009605365797'})"
0.012595233355652474,"frozenset({'1487580006551913373', '1487580010100293687'})"
0.01131037478057873,"frozenset({'1487580006551913373', '1602943681873052386'})"
0.015897862791581462,"frozenset({'1487580007281722301', '1487580007256556476'})"
0.01592500769105485,"frozenset({'1487580007256556476', '1487580007306888126'})"
0.017906585352612244,"frozenset({'1487580007256556476', '1487580007675986893'})"
0.01731844586402215,"frozenset({'1487580007256556476', '1487580008145748965'})"
0.021860692375902567,"frozenset({'1487580007256556476', '1487580009286598681'})"
0.011020829186195914,"frozenset({'1487580009311764506', '1487580007256556476'})"
0.012785247651966196,"frozenset({'1487580007256556476', '1487580009387261981'})"
0.02626721439041604,"frozenset({'1487580009445982239', '1487580007256556476'})"
0.015997394089650556,"frozenset({'1487580009471148064', '1487580007256556476'})"
0.012531895256881233,"frozenset({'1487580009605365797', '1487580007256556476'})"
0.013273855842487197,"frozenset({'1487580010100293687', '1487580007256556476'})"
0.014214879024231348,"frozenset({'1487580007256556476', '1602943681873052386'})"
0.010387448198483504,"frozenset({'1487580007256556476', '2007399943458784057'})"
0.01377151233283266,"frozenset({'1487580007281722301', '1487580007306888126'})"
0.019698148717855916,"frozenset({'1487580007281722301', '1487580007675986893'})"
0.019037622830670117,"frozenset({'1487580007281722301', '1487580008145748965'})"
0.01258618505582801,"frozenset({'1487580007281722301', '1487580008187692007'})"
0.03117139289527498,"frozenset({'1487580007281722301', '1487580009286598681'})"
0.016205504985613205,"frozenset({'1487580009311764506', '1487580007281722301'})"
0.019824824915398397,"frozenset({'1487580007281722301', '1487580009387261981'})"
0.024566134023417,"frozenset({'1487580009445982239', '1487580007281722301'})"
0.01397962322879531,"frozenset({'1487580009471148064', '1487580007281722301'})"
0.01301145514757777,"frozenset({'1487580009605365797', '1487580007281722301'})"
0.016838885973325612,"frozenset({'1487580007281722301', '1487580010100293687'})"
0.015327819902640294,"frozenset({'1487580007281722301', '1602943681873052386'})"
0.010134095803398541,"frozenset({'1487580007281722301', '1783999063314661546'})"
0.012875730650210825,"frozenset({'1487580007281722301', '2195085255034011676'})"
0.013871043630901754,"frozenset({'1487580007675986893', '1487580007306888126'})"
0.012694764653721565,"frozenset({'1487580008145748965', '1487580007306888126'})"
0.017092238368410576,"frozenset({'1487580009286598681', '1487580007306888126'})"
0.010568414194972765,"frozenset({'1487580009387261981', '1487580007306888126'})"
0.02013246710943014,"frozenset({'1487580009445982239', '1487580007306888126'})"
0.011853272770046509,"frozenset({'1487580009471148064', '1487580007306888126'})"
0.011337519680052118,"frozenset({'1487580010100293687', '1487580007306888126'})"
0.011120360484265006,"frozenset({'1602943681873052386', '1487580007306888126'})"
0.010568414194972765,"frozenset({'1487580007432717250', '1487580007634043851'})"
0.02002388751153658,"frozenset({'1487580007432717250', '1487580007675986893'})"
0.01377151233283266,"frozenset({'1487580007432717250', '1487580008145748965'})"
0.015210192004922275,"frozenset({'1487580007432717250', '1487580009286598681'})"
0.01579833149351237,"frozenset({'1487580009445982239', '1487580007432717250'})"
0.011563727175663693,"frozenset({'1487580007432717250', '1602943681873052386'})"
0.010776525090935414,"frozenset({'1487580007575323592', '1487580007675986893'})"
0.023471289744656978,"frozenset({'1487580007675986893', '1487580007634043851'})"
0.014441086519842921,"frozenset({'1487580008145748965', '1487580007634043851'})"
0.015128757306502108,"frozenset({'1487580009286598681', '1487580007634043851'})"
0.015517834198954016,"frozenset({'1487580009445982239', '1487580007634043851'})"
0.012540943556705694,"frozenset({'1602943681873052386', '1487580007634043851'})"
0.010595559094446153,"frozenset({'1487580007910867929', '1487580007675986893'})"
0.010306013500063337,"frozenset({'1487580007936033754', '1487580007675986893'})"
0.03123473099404622,"frozenset({'1487580007675986893', '1487580008145748965'})"
0.015228288604571202,"frozenset({'1487580008187692007', '1487580007675986893'})"
0.0377404585678351,"frozenset({'1487580007675986893', '1487580009286598681'})"
0.01689317577227239,"frozenset({'1487580009311764506', '1487580007675986893'})"
0.01974339021697823,"frozenset({'1487580007675986893', '1487580009387261981'})"
0.03538790061347473,"frozenset({'1487580009445982239', '1487580007675986893'})"
0.01986101811469625,"frozenset({'1487580009471148064', '1487580007675986893'})"
0.012776199352141733,"frozenset({'1487580007675986893', '1487580009496313889'})"
0.019906259613818564,"frozenset({'1487580009605365797', '1487580007675986893'})"
0.02113682838994553,"frozenset({'1487580010100293687', '1487580007675986893'})"
0.01101178088637145,"frozenset({'1487580007675986893', '1487580010796548183'})"
0.033732061745598,"frozenset({'1487580007675986893', '1602943681873052386'})"
0.013264807542662734,"frozenset({'1783999063314661546', '1487580007675986893'})"
0.010631752293744006,"frozenset({'1487580007675986893', '1783999068909863670'})"
0.010686042092690784,"frozenset({'1487580007675986893', '1897124478404526487'})"
0.01036935159883458,"frozenset({'1487580007675986893', '2007399943458784057'})"
0.010541269295499376,"frozenset({'2055161088059638328', '1487580007675986893'})"
0.010360303299010117,"frozenset({'2084144451428549153', '1487580007675986893'})"
0.014323458622124903,"frozenset({'1487580007852147670', '1487580009286598681'})"
0.012504750357407843,"frozenset({'1487580009445982239', '1487580007852147670'})"
0.011138457083913932,"frozenset({'1487580007910867929', '1487580008145748965'})"
0.01410629942633779,"frozenset({'1487580007910867929', '1487580009286598681'})"
0.013328145641433975,"frozenset({'1487580009445982239', '1487580007910867929'})"
0.012097576865307009,"frozenset({'1487580007936033754', '1487580008145748965'})"
0.017056045169112723,"frozenset({'1487580007936033754', '1487580009286598681'})"
0.010179337302520856,"frozenset({'1487580009311764506', '1487580007936033754'})"
0.01504732260808194,"frozenset({'1487580009445982239', '1487580007936033754'})"
0.010405544798132431,"frozenset({'1487580007952810971', '1487580009286598681'})"
0.025072838813586927,"frozenset({'1487580008187692007', '1487580008145748965'})"
0.035116451618740836,"frozenset({'1487580009286598681', '1487580008145748965'})"
0.017734667655947448,"frozenset({'1487580009311764506', '1487580008145748965'})"
0.018974284731898876,"frozenset({'1487580009387261981', '1487580008145748965'})"
0.03408494543875206,"frozenset({'1487580009445982239', '1487580008145748965'})"
0.02184259577625364,"frozenset({'1487580009471148064', '1487580008145748965'})"
0.01274000615284388,"frozenset({'1487580008145748965', '1487580009496313889'})"
0.019779583416276083,"frozenset({'1487580009605365797', '1487580008145748965'})"
0.01792468195226117,"frozenset({'1487580010100293687', '1487580008145748965'})"
0.02167972637941331,"frozenset({'1602943681873052386', '1487580008145748965'})"
0.012396170759514288,"frozenset({'1783999063314661546', '1487580008145748965'})"
0.023154599250800774,"frozenset({'1487580008187692007', '1487580009286598681'})"
0.011364664579525507,"frozenset({'1487580009311764506', '1487580008187692007'})"
0.012459508858285529,"frozenset({'1487580008187692007', '1487580009387261981'})"
0.018729980636638374,"frozenset({'1487580009445982239', '1487580008187692007'})"
0.013174324544418104,"frozenset({'1487580009471148064', '1487580008187692007'})"
0.012197108163376102,"frozenset({'1487580008187692007', '1487580009496313889'})"
0.010106950903925152,"frozenset({'1487580009605365797', '1487580008187692007'})"
0.010179337302520856,"frozenset({'1487580008187692007', '1487580010100293687'})"
0.01067699379286632,"frozenset({'1487580008187692007', '1602943681873052386'})"
0.013364338840731826,"frozenset({'1783999063314661546', '1487580008187692007'})"
0.02660200148392117,"frozenset({'1487580008263189483', '1487580008246412266'})"
0.011925659168642213,"frozenset({'1487580008313521133', '1487580008246412266'})"
0.010686042092690784,"frozenset({'1487580009286598681', '1487580008246412266'})"
0.010496027796377061,"frozenset({'1487580008246412266', '1487580011585077370'})"
0.010115999203749615,"frozenset({'1487580013749338323', '1487580008246412266'})"
0.013400532040029679,"frozenset({'1487580013841613016', '1487580008246412266'})"
0.03837383955554751,"frozenset({'1487580008246412266', '1783999067156644376'})"
0.012450460558461066,"frozenset({'1487580008263189483', '1783999067156644376'})"
0.04685209649106933,"frozenset({'1487580009311764506', '1487580009286598681'})"
0.017644184657702816,"frozenset({'1487580009362096156', '1487580009286598681'})"
0.028520241046707324,"frozenset({'1487580009387261981', '1487580009286598681'})"
0.04522340252266599,"frozenset({'1487580009445982239', '1487580009286598681'})"
0.023299372047992182,"frozenset({'1487580009471148064', '1487580009286598681'})"
0.017481315260862485,"frozenset({'1487580009286598681', '1487580009496313889'})"
0.022376445465896958,"frozenset({'1487580009605365797', '1487580009286598681'})"
0.02820355055285112,"frozenset({'1487580010100293687', '1487580009286598681'})"
0.014513472918438625,"frozenset({'1487580010125459512', '1487580009286598681'})"
0.01064984889339293,"frozenset({'1487580009286598681', '1487580010796548183'})"
0.029434119328978086,"frozenset({'1602943681873052386', '1487580009286598681'})"
0.012260446262147343,"frozenset({'1605161575889502297', '1487580009286598681'})"
0.01768037785700067,"frozenset({'1783999063314661546', '1487580009286598681'})"
0.011002732586546988,"frozenset({'1783999064103190764', '1487580009286598681'})"
0.011319423080403191,"frozenset({'1783999064136745198', '1487580009286598681'})"
0.012296639461445194,"frozenset({'1487580009286598681', '2007399943458784057'})"
0.011337519680052118,"frozenset({'2084144451428549153', '1487580009286598681'})"
0.01504732260808194,"frozenset({'2195085255034011676', '1487580009286598681'})"
0.010867008089180043,"frozenset({'1487580009311764506', '1487580009362096156'})"
0.01431441032230044,"frozenset({'1487580009311764506', '1487580009387261981'})"
0.02255741146238622,"frozenset({'1487580009311764506', '1487580009445982239'})"
0.01179898297109973,"frozenset({'1487580009311764506', '1487580009471148064'})"
0.011898514269168823,"frozenset({'1487580009311764506', '1487580009605365797'})"
0.015943104290703777,"frozenset({'1487580009311764506', '1487580010100293687'})"
0.013183372844242567,"frozenset({'1487580009311764506', '1602943681873052386'})"
0.010306013500063337,"frozenset({'1487580009445982239', '1487580009362096156'})"
0.02277457065817333,"frozenset({'1487580009445982239', '1487580009387261981'})"
0.012106625165131472,"frozenset({'1487580009471148064', '1487580009387261981'})"
0.012350929260391972,"frozenset({'1487580009605365797', '1487580009387261981'})"
0.015753089994390054,"frozenset({'1487580010100293687', '1487580009387261981'})"
0.017083190068586114,"frozenset({'1487580009387261981', '1602943681873052386'})"
0.012477605457934453,"frozenset({'1605161575889502297', '1487580009387261981'})"
0.010568414194972765,"frozenset({'1783999063314661546', '1487580009387261981'})"
0.03394922094138511,"frozenset({'1487580009445982239', '1487580009471148064'})"
0.016811741073852225,"frozenset({'1487580009445982239', '1487580009496313889'})"
0.010667945493041857,"frozenset({'1487580009445982239', '1487580009521479714'})"
0.02741634846812284,"frozenset({'1487580009445982239', '1487580009605365797'})"
0.025543350404459004,"frozenset({'1487580009445982239', '1487580010100293687'})"
0.010803669990408802,"frozenset({'1487580010125459512', '1487580009445982239'})"
0.010423641397781357,"frozenset({'1487580009445982239', '1487580012096782476'})"
0.02732586546987821,"frozenset({'1487580009445982239', '1602943681873052386'})"
0.011292278180929803,"frozenset({'1487580009445982239', '1605161575889502297'})"
0.01431441032230044,"frozenset({'1487580009445982239', '1783999063314661546'})"
0.012097576865307009,"frozenset({'1487580009445982239', '1783999068909863670'})"
0.0180151649505058,"frozenset({'1487580009445982239', '2007399943458784057'})"
0.011446099277945675,"frozenset({'1487580009445982239', '2193074740552270669'})"
0.011138457083913932,"frozenset({'1487580009471148064', '1487580009496313889'})"
0.017571798259107114,"frozenset({'1487580009471148064', '1487580009605365797'})"
0.013871043630901754,"frozenset({'1487580009471148064', '1487580010100293687'})"
0.014386796720896143,"frozenset({'1487580009471148064', '1602943681873052386'})"
0.012323784360918584,"frozenset({'1783999063314661546', '1487580009496313889'})"
0.013445773539151993,"frozenset({'1487580009605365797', '1487580010100293687'})"
0.014766825313523588,"frozenset({'1487580009605365797', '1602943681873052386'})"
0.012930020449157604,"frozenset({'1487580010125459512', '1487580010100293687'})"
0.011400857778823359,"frozenset({'1487580010100293687', '1487580012096782476'})"
0.017436073761740167,"frozenset({'1487580010100293687', '1602943681873052386'})"
0.011853272770046509,"frozenset({'1487580013011140782', '1487580012902088873'})"
0.010468882896903672,"frozenset({'1487580012969197740', '1487580012994363565'})"
0.011111312184440544,"frozenset({'1487580013011140782', '1487580012969197740'})"
0.010794621690584339,"frozenset({'1487580013011140782', '1487580012994363565'})"
0.013472918438625383,"frozenset({'1487580013053083824', '1487580013011140782'})"
0.015164950505799961,"frozenset({'1487580013011140782', '1487580013069861041'})"
0.012513798657232306,"frozenset({'1487580013581566154', '1487580013522845895'})"
0.010161240702871931,"frozenset({'2151191071118328683', '1487580013522845895'})"
0.033116777357534516,"frozenset({'1487580013841613016', '1487580013858390233'})"
0.010785573390759876,"frozenset({'1783999063314661546', '1602943681873052386'})"
0.011789934671275268,"frozenset({'1783999068867920626', '1783999068909863670'})"
0.015083515807379794,"frozenset({'1487580005092295511', '1487580004916134735', '1487580005268456287'})"
0.011002732586546988,"frozenset({'1487580005092295511', '1487580004916134735', '1602943681873052386'})"
0.0109755876870736,"frozenset({'1487580005050352469', '1487580005092295511', '1487580005268456287'})"
0.0187480772362873,"frozenset({'1487580005092295511', '1487580005268456287', '1487580005134238553'})"
0.01191661086881775,"frozenset({'1487580005092295511', '1487580005595612013', '1487580005134238553'})"
0.010477931196728135,"frozenset({'1487580005092295511', '1487580005671109489', '1487580005134238553'})"
0.011084167284967155,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005134238553'})"
0.010894152988653432,"frozenset({'1487580005092295511', '1487580007675986893', '1487580005134238553'})"
0.011943755768291138,"frozenset({'1487580005092295511', '1487580009286598681', '1487580005134238553'})"
0.01052317269585045,"frozenset({'1487580005092295511', '1487580005427839846', '1487580005268456287'})"
0.015002081108959626,"frozenset({'1487580005092295511', '1487580005511725929', '1487580005268456287'})"
0.03193145008052987,"frozenset({'1487580005092295511', '1487580005595612013', '1487580005268456287'})"
0.024828534718326425,"frozenset({'1487580005092295511', '1487580005671109489', '1487580005268456287'})"
0.014088202826688866,"frozenset({'1487580005092295511', '1487580005713052531', '1487580005268456287'})"
0.015879766191932536,"frozenset({'1487580005754995573', '1487580005092295511', '1487580005268456287'})"
0.03916104164027579,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005268456287'})"
0.015725945094916666,"frozenset({'1487580006509970331', '1487580005092295511', '1487580005268456287'})"
0.017689426156825134,"frozenset({'1487580006551913373', '1487580005092295511', '1487580005268456287'})"
0.019110009229265822,"frozenset({'1487580005092295511', '1487580007256556476', '1487580005268456287'})"
0.025308094609022964,"frozenset({'1487580005092295511', '1487580007281722301', '1487580005268456287'})"
0.015155902205975498,"frozenset({'1487580005092295511', '1487580007306888126', '1487580005268456287'})"
0.013726270833710346,"frozenset({'1487580007432717250', '1487580005092295511', '1487580005268456287'})"
0.014097251126513327,"frozenset({'1487580005092295511', '1487580007634043851', '1487580005268456287'})"
0.03454640872979967,"frozenset({'1487580005092295511', '1487580007675986893', '1487580005268456287'})"
0.011274181581280877,"frozenset({'1487580005092295511', '1487580007910867929', '1487580005268456287'})"
0.011509437376716915,"frozenset({'1487580005092295511', '1487580007936033754', '1487580005268456287'})"
0.028004487956712933,"frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287'})"
0.01510161240702872,"frozenset({'1487580005092295511', '1487580008187692007', '1487580005268456287'})"
0.04038256211657829,"frozenset({'1487580005092295511', '1487580009286598681', '1487580005268456287'})"
0.019300023525579545,"frozenset({'1487580009311764506', '1487580005092295511', '1487580005268456287'})"
0.029615085325467343,"frozenset({'1487580005092295511', '1487580009387261981', '1487580005268456287'})"
0.034012559040156355,"frozenset({'1487580009445982239', '1487580005092295511', '1487580005268456287'})"
0.01731844586402215,"frozenset({'1487580009471148064', '1487580005092295511', '1487580005268456287'})"
0.011789934671275268,"frozenset({'1487580005092295511', '1487580005268456287', '1487580009496313889'})"
0.018657594238042672,"frozenset({'1487580009605365797', '1487580005092295511', '1487580005268456287'})"
0.022068803271865216,"frozenset({'1487580005092295511', '1487580010100293687', '1487580005268456287'})"
0.03451926383032628,"frozenset({'1487580005092295511', '1602943681873052386', '1487580005268456287'})"
0.012577136756003547,"frozenset({'1605161575889502297', '1487580005092295511', '1487580005268456287'})"
0.015246385204220126,"frozenset({'1487580005092295511', '1783999063314661546', '1487580005268456287'})"
0.011563727175663693,"frozenset({'1487580005092295511', '1487580005268456287', '1783999068909863670'})"
0.011120360484265006,"frozenset({'1487580005092295511', '2007399943458784057', '1487580005268456287'})"
0.01061365569409508,"frozenset({'1487580005092295511', '2084144451428549153', '1487580005268456287'})"
0.0100707577046273,"frozenset({'1487580005092295511', '2195085255034011676', '1487580005268456287'})"
0.01058651079462169,"frozenset({'1487580005092295511', '1602943681873052386', '1487580005511725929'})"
0.01598834578982609,"frozenset({'1487580005092295511', '1487580005671109489', '1487580005595612013'})"
0.019462892922419876,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005595612013'})"
0.01191661086881775,"frozenset({'1487580005092295511', '1487580007281722301', '1487580005595612013'})"
0.017671329557176207,"frozenset({'1487580005092295511', '1487580005595612013', '1487580007675986893'})"
0.014974936209486237,"frozenset({'1487580005092295511', '1487580005595612013', '1487580008145748965'})"
0.019661955518558063,"frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681'})"
0.01240521905933875,"frozenset({'1487580005092295511', '1487580005595612013', '1487580009387261981'})"
0.01664887167701189,"frozenset({'1487580009445982239', '1487580005092295511', '1487580005595612013'})"
0.01061365569409508,"frozenset({'1487580009605365797', '1487580005595612013', '1487580005092295511'})"
0.01052317269585045,"frozenset({'1487580005092295511', '1487580010100293687', '1487580005595612013'})"
0.015843572992634683,"frozenset({'1487580005092295511', '1487580005595612013', '1602943681873052386'})"
0.014875404911417145,"frozenset({'1487580005092295511', '1487580005671109489', '1487580006317032337'})"
0.014486328018965237,"frozenset({'1487580005092295511', '1487580005671109489', '1487580007675986893'})"
0.011400857778823359,"frozenset({'1487580005092295511', '1487580005671109489', '1487580008145748965'})"
0.01653124377929387,"frozenset({'1487580005092295511', '1487580005671109489', '1487580009286598681'})"
0.012866682350386363,"frozenset({'1487580009445982239', '1487580005092295511', '1487580005671109489'})"
0.011907562568993287,"frozenset({'1487580005092295511', '1487580005671109489', '1602943681873052386'})"
0.010514124396025986,"frozenset({'1487580005092295511', '1602943681873052386', '1487580005713052531'})"
0.010930346187951284,"frozenset({'1487580005754995573', '1487580005092295511', '1487580006317032337'})"
0.010306013500063337,"frozenset({'1487580005754995573', '1487580005092295511', '1487580007675986893'})"
0.010957491087424673,"frozenset({'1487580005754995573', '1487580005092295511', '1602943681873052386'})"
0.010794621690584339,"frozenset({'1487580006509970331', '1487580005092295511', '1487580006317032337'})"
0.011210843482509636,"frozenset({'1487580006551913373', '1487580006317032337', '1487580005092295511'})"
0.014658245715630033,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007256556476'})"
0.015291626703342442,"frozenset({'1487580005092295511', '1487580007281722301', '1487580006317032337'})"
0.011147505383738395,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007306888126'})"
0.0231726958504497,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893'})"
0.020241046707323695,"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965'})"
0.010722235291988635,"frozenset({'1487580005092295511', '1487580008187692007', '1487580006317032337'})"
0.02665629128286795,"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681'})"
0.012676668054072639,"frozenset({'1487580009311764506', '1487580005092295511', '1487580006317032337'})"
0.016350277782804613,"frozenset({'1487580005092295511', '1487580006317032337', '1487580009387261981'})"
0.025434770806565445,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337'})"
0.013264807542662734,"frozenset({'1487580009471148064', '1487580005092295511', '1487580006317032337'})"
0.013536256537396624,"frozenset({'1487580009605365797', '1487580006317032337', '1487580005092295511'})"
0.014613004216507719,"frozenset({'1487580005092295511', '1487580010100293687', '1487580006317032337'})"
0.02120016648871677,"frozenset({'1487580005092295511', '1487580006317032337', '1602943681873052386'})"
0.010794621690584339,"frozenset({'1487580005092295511', '1783999063314661546', '1487580006317032337'})"
0.012450460558461066,"frozenset({'1487580006509970331', '1487580005092295511', '1487580009286598681'})"
0.011473244177419063,"frozenset({'1487580006509970331', '1487580009445982239', '1487580005092295511'})"
0.01092129788812682,"frozenset({'1487580006551913373', '1487580005092295511', '1487580007281722301'})"
0.013210517743715957,"frozenset({'1487580006551913373', '1487580005092295511', '1487580009286598681'})"
0.011898514269168823,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006551913373'})"
0.01000741960585606,"frozenset({'1487580005092295511', '1487580007281722301', '1487580007256556476'})"
0.011627065274434934,"frozenset({'1487580005092295511', '1487580007256556476', '1487580007675986893'})"
0.010441737997430282,"frozenset({'1487580005092295511', '1487580007256556476', '1487580008145748965'})"
0.01312908304529579,"frozenset({'1487580005092295511', '1487580007256556476', '1487580009286598681'})"
0.014775873613348051,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007256556476'})"
0.01003456450532945,"frozenset({'1487580005092295511', '1487580007256556476', '1602943681873052386'})"
0.012423315658987676,"frozenset({'1487580005092295511', '1487580007281722301', '1487580007675986893'})"
0.011789934671275268,"frozenset({'1487580005092295511', '1487580007281722301', '1487580008145748965'})"
0.01795182685173456,"frozenset({'1487580005092295511', '1487580007281722301', '1487580009286598681'})"
0.012278542861796268,"frozenset({'1487580005092295511', '1487580007281722301', '1487580009387261981'})"
0.014993032809135163,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007281722301'})"
0.010179337302520856,"frozenset({'1487580005092295511', '1487580010100293687', '1487580007281722301'})"
0.010794621690584339,"frozenset({'1487580005092295511', '1487580007281722301', '1602943681873052386'})"
0.010224578801643172,"frozenset({'1487580005092295511', '1487580009286598681', '1487580007306888126'})"
0.01119274688286071,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007306888126'})"
0.01070413869233971,"frozenset({'1487580007432717250', '1487580007675986893', '1487580005092295511'})"
0.012387122459689825,"frozenset({'1487580005092295511', '1487580007675986893', '1487580007634043851'})"
0.017906585352612244,"frozenset({'1487580005092295511', '1487580007675986893', '1487580008145748965'})"
0.021607339980817604,"frozenset({'1487580005092295511', '1487580007675986893', '1487580009286598681'})"
0.013409580339854142,"frozenset({'1487580005092295511', '1487580007675986893', '1487580009387261981'})"
0.020548688901355434,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893'})"
0.011066070685318228,"frozenset({'1487580009471148064', '1487580005092295511', '1487580007675986893'})"
0.012061383666009158,"frozenset({'1487580009605365797', '1487580007675986893', '1487580005092295511'})"
0.013020503447402233,"frozenset({'1487580005092295511', '1487580010100293687', '1487580007675986893'})"
0.020765848097142547,"frozenset({'1487580005092295511', '1487580007675986893', '1602943681873052386'})"
0.011608968674786007,"frozenset({'1487580005092295511', '1487580008187692007', '1487580008145748965'})"
0.019815776615573932,"frozenset({'1487580005092295511', '1487580009286598681', '1487580008145748965'})"
0.012504750357407843,"frozenset({'1487580005092295511', '1487580009387261981', '1487580008145748965'})"
0.01880236703523408,"frozenset({'1487580009445982239', '1487580005092295511', '1487580008145748965'})"
0.010993684286722524,"frozenset({'1487580009471148064', '1487580005092295511', '1487580008145748965'})"
0.011636113574259397,"frozenset({'1487580008145748965', '1487580009605365797', '1487580005092295511'})"
0.010803669990408802,"frozenset({'1487580005092295511', '1487580010100293687', '1487580008145748965'})"
0.014341555221773829,"frozenset({'1487580005092295511', '1602943681873052386', '1487580008145748965'})"
0.011563727175663693,"frozenset({'1487580005092295511', '1487580008187692007', '1487580009286598681'})"
0.02044010930346188,"frozenset({'1487580009311764506', '1487580005092295511', '1487580009286598681'})"
0.017571798259107114,"frozenset({'1487580005092295511', '1487580009387261981', '1487580009286598681'})"
0.02429468502868311,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681'})"
0.012323784360918584,"frozenset({'1487580009471148064', '1487580005092295511', '1487580009286598681'})"
0.01350006333809877,"frozenset({'1487580009605365797', '1487580009286598681', '1487580005092295511'})"
0.015291626703342442,"frozenset({'1487580005092295511', '1487580010100293687', '1487580009286598681'})"
0.01859425613927143,"frozenset({'1487580005092295511', '1602943681873052386', '1487580009286598681'})"
0.01034220669936119,"frozenset({'1487580005092295511', '1783999063314661546', '1487580009286598681'})"
0.011898514269168823,"frozenset({'1487580009311764506', '1487580009445982239', '1487580005092295511'})"
0.014884453211241608,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009387261981'})"
0.010143144103223005,"frozenset({'1487580005092295511', '1487580010100293687', '1487580009387261981'})"
0.01258618505582801,"frozenset({'1487580005092295511', '1487580009387261981', '1602943681873052386'})"
0.015789283193687907,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009471148064'})"
0.01528257840351798,"frozenset({'1487580009445982239', '1487580009605365797', '1487580005092295511'})"
0.014495376318789699,"frozenset({'1487580009445982239', '1487580005092295511', '1487580010100293687'})"
